"type","duration","distance","hour","day","month","year"
"scooter",146,314,16,4,8,2018
"scooter",1258,3764,20,6,8,2018
"scooter",255,0,9,5,8,2018
"scooter",1165,2226,22,4,8,2018
"scooter",925,2446,19,5,8,2018
"scooter",86,27,20,6,8,2018
"scooter",700,1269,2,0,8,2018
"scooter",540,1500,19,6,8,2018
"scooter",1117,3388,16,1,8,2018
"scooter",550,2483,12,4,8,2018
"scooter",546,2,16,0,8,2018
"scooter",155,2366,19,5,8,2018
"scooter",413,1356,17,0,8,2018
"scooter",486,1499,20,3,8,2018
"scooter",883,2156,16,3,8,2018
"scooter",334,742,8,0,8,2018
"bicycle",182,483,13,4,8,2018
"scooter",285,1207,13,2,8,2018
"scooter",528,381,12,4,8,2018
"scooter",306,936,10,4,8,2018
"scooter",166,537,10,2,8,2018
"scooter",588,3310,1,0,8,2018
"scooter",5209,1517,18,4,8,2018
"scooter",514,1281,13,4,8,2018
"scooter",1401,2677,20,2,8,2018
"scooter",188,635,14,1,8,2018
"bicycle",944,5053,21,6,8,2018
"scooter",312,858,13,0,8,2018
"scooter",479,1151,14,5,8,2018
"scooter",441,152,22,5,8,2018
"scooter",856,4449,15,4,8,2018
"scooter",566,2237,18,6,8,2018
"scooter",97,312,17,5,8,2018
"scooter",613,681,13,2,8,2018
"scooter",1290,5555,13,1,8,2018
"scooter",1597,1513,16,3,8,2018
"scooter",351,487,12,2,8,2018
"scooter",179,337,11,6,8,2018
"scooter",900,2603,7,5,8,2018
"scooter",336,614,15,2,8,2018
"scooter",878,1154,16,5,8,2018
"scooter",3488,4762,18,4,8,2018
"scooter",681,0,15,0,8,2018
"scooter",205,671,7,5,8,2018
"scooter",548,1430,21,6,8,2018
"scooter",345,1079,12,1,8,2018
"bicycle",241,3830,7,5,8,2018
"scooter",439,462,13,6,8,2018
"scooter",398,714,20,2,8,2018
"scooter",598,1092,17,5,8,2018
"scooter",469,2119,15,5,8,2018
"bicycle",1101,5069,20,4,8,2018
"scooter",255,639,12,1,8,2018
"scooter",242,880,11,6,8,2018
"scooter",378,1327,17,2,8,2018
"scooter",304,827,16,4,8,2018
"scooter",355,1077,11,5,8,2018
"scooter",536,0,7,2,8,2018
"scooter",486,1923,15,5,8,2018
"scooter",719,833,16,6,8,2018
"scooter",79,0,17,4,8,2018
"scooter",402,929,21,4,8,2018
"scooter",1375,1579,16,1,8,2018
"scooter",564,1445,14,6,8,2018
"scooter",553,1914,20,2,8,2018
"scooter",303,1129,15,3,8,2018
"scooter",210,1121,13,5,8,2018
"scooter",4542,5,17,3,8,2018
"scooter",149,315,17,3,8,2018
"scooter",985,2195,19,2,8,2018
"scooter",138,47,21,3,8,2018
"scooter",2059,3695,10,6,8,2018
"scooter",248,656,14,3,8,2018
"scooter",204,707,13,1,8,2018
"scooter",429,2049,8,1,8,2018
"scooter",193,885,7,2,8,2018
"scooter",1848,2932,22,5,8,2018
"scooter",83,322,10,4,8,2018
"scooter",166,62,18,3,8,2018
"scooter",286,347,15,5,8,2018
"scooter",761,1184,17,6,8,2018
"scooter",56,0,20,2,8,2018
"scooter",223,329,20,5,8,2018
"scooter",2140,6420,10,5,8,2018
"scooter",1657,58,19,6,8,2018
"scooter",506,1513,12,1,8,2018
"scooter",147,499,14,3,8,2018
"scooter",137,468,12,3,8,2018
"scooter",874,1401,10,5,8,2018
"scooter",145,47,18,1,8,2018
"scooter",293,10,12,3,8,2018
"scooter",492,838,19,2,8,2018
"scooter",771,2795,14,5,8,2018
"scooter",2259,3467,17,5,8,2018
"scooter",739,3049,8,2,8,2018
"scooter",831,2751,21,6,8,2018
"scooter",215,420,17,1,8,2018
"scooter",3255,2627,16,1,8,2018
"scooter",573,1958,19,5,8,2018
"bicycle",2451,6630,18,2,8,2018
"scooter",376,619,21,6,8,2018
"scooter",367,1250,10,2,8,2018
"scooter",144,555,17,3,8,2018
"scooter",258,1235,11,5,8,2018
"scooter",1010,1036,20,6,8,2018
"scooter",103,288,10,0,8,2018
"scooter",265,388,15,3,8,2018
"scooter",11,0,9,0,8,2018
"scooter",452,761,15,6,8,2018
"scooter",3797,589,13,3,8,2018
"scooter",166,367,20,3,8,2018
"scooter",355,1108,15,6,8,2018
"scooter",476,1826,13,5,8,2018
"scooter",261,1054,16,4,8,2018
"scooter",2449,5898,20,3,8,2018
"scooter",256,976,15,0,8,2018
"scooter",244,1019,12,5,8,2018
"scooter",363,957,21,3,8,2018
"bicycle",2521,5778,19,0,8,2018
"scooter",432,0,13,3,8,2018
"scooter",769,1232,13,3,8,2018
"scooter",852,1750,21,6,8,2018
"scooter",2571,2106,13,6,8,2018
"scooter",155,0,18,5,8,2018
"scooter",770,2372,14,2,8,2018
"scooter",429,1356,12,0,8,2018
"scooter",1303,1932,14,4,8,2018
"scooter",45,0,16,6,8,2018
"scooter",134,287,17,2,8,2018
"scooter",1148,3378,17,3,8,2018
"scooter",189,145,16,0,8,2018
"scooter",488,1683,7,2,8,2018
"scooter",479,1686,20,4,8,2018
"scooter",1096,3728,17,0,8,2018
"scooter",281,543,13,1,8,2018
"scooter",304,721,17,1,8,2018
"scooter",1367,3007,16,3,8,2018
"scooter",336,0,20,4,8,2018
"scooter",874,2631,14,3,8,2018
"scooter",107,310,15,2,8,2018
"scooter",1518,3989,19,1,8,2018
"scooter",222,346,16,6,8,2018
"scooter",840,2527,12,3,8,2018
"scooter",833,2507,14,5,8,2018
"scooter",313,1231,17,6,8,2018
"scooter",645,1455,12,2,8,2018
"scooter",165,486,14,3,8,2018
"scooter",329,651,20,3,8,2018
"scooter",159,584,15,4,8,2018
"scooter",335,676,14,6,8,2018
"scooter",751,3027,12,3,8,2018
"scooter",580,990,21,5,8,2018
"scooter",1077,2982,20,3,8,2018
"scooter",6647,7349,19,5,8,2018
"bicycle",487,2784,15,6,8,2018
"scooter",1158,147,14,4,8,2018
"scooter",558,490,18,4,8,2018
"scooter",332,729,18,2,8,2018
"scooter",180,352,19,2,8,2018
"scooter",365,871,18,3,8,2018
"scooter",189,487,8,5,8,2018
"scooter",226,597,9,5,8,2018
"scooter",276,1303,19,2,8,2018
"scooter",82,351,8,3,8,2018
"scooter",466,1572,16,6,8,2018
"scooter",29,107,18,3,8,2018
"scooter",594,2482,19,6,8,2018
"scooter",1355,2107,15,5,8,2018
"scooter",234,784,21,4,8,2018
"scooter",100,426,17,5,8,2018
"scooter",202,920,20,5,8,2018
"scooter",482,1237,14,1,8,2018
"scooter",505,746,12,1,8,2018
"scooter",1612,2589,20,3,8,2018
"scooter",196,544,18,2,8,2018
"scooter",435,1327,12,6,8,2018
"scooter",507,0,15,6,8,2018
"scooter",513,1643,17,5,8,2018
"scooter",88,72,13,0,8,2018
"scooter",1545,3406,19,4,8,2018
"scooter",2317,870,21,2,8,2018
"scooter",26,0,10,2,8,2018
"scooter",1655,4450,12,1,8,2018
"scooter",227,861,16,0,8,2018
"scooter",216,592,8,4,8,2018
"scooter",199,730,20,0,8,2018
"scooter",195,1081,12,5,8,2018
"scooter",578,1676,14,4,8,2018
"scooter",403,504,14,1,8,2018
"scooter",282,799,11,5,8,2018
"scooter",426,1169,20,4,8,2018
"scooter",114,0,14,5,8,2018
"scooter",281,686,16,3,8,2018
"scooter",394,2150,7,6,8,2018
"scooter",271,1118,10,3,8,2018
"scooter",1114,1915,14,3,8,2018
"scooter",975,2322,22,3,8,2018
"scooter",242,500,12,2,8,2018
"scooter",1556,1671,15,6,8,2018
"scooter",191,0,11,3,8,2018
"scooter",645,2124,11,2,8,2018
"scooter",181,891,11,3,8,2018
"scooter",470,1128,20,6,8,2018
"scooter",80,70,19,5,8,2018
"scooter",1789,5056,16,4,8,2018
"scooter",217,638,16,1,8,2018
"scooter",87,174,9,3,8,2018
"scooter",2712,6997,19,5,8,2018
"bicycle",587,1143,17,4,8,2018
"scooter",579,2187,17,5,8,2018
"scooter",246,643,16,4,8,2018
"scooter",1017,1480,19,2,8,2018
"scooter",1266,3048,17,2,8,2018
"scooter",420,1299,13,4,8,2018
"scooter",396,650,15,5,8,2018
"scooter",376,1012,21,5,8,2018
"scooter",330,1167,8,4,8,2018
"scooter",5655,5462,15,0,8,2018
"scooter",366,567,10,5,8,2018
"scooter",456,775,13,0,8,2018
"scooter",704,2493,2,2,8,2018
"scooter",608,1484,19,4,8,2018
"scooter",994,4433,19,1,8,2018
"scooter",577,1507,16,0,8,2018
"scooter",848,1166,15,1,8,2018
"scooter",741,3248,11,0,8,2018
"scooter",108,432,17,4,8,2018
"bicycle",370,1094,18,1,8,2018
"scooter",220,1147,15,1,8,2018
"scooter",1289,1329,12,0,8,2018
"scooter",249,772,15,5,8,2018
"scooter",1459,3879,16,1,8,2018
"scooter",156,262,14,3,8,2018
"scooter",510,2009,10,0,8,2018
"scooter",393,1317,12,5,8,2018
"scooter",316,847,18,2,8,2018
"scooter",281,861,18,0,8,2018
"scooter",196,255,13,3,8,2018
"scooter",423,1093,23,2,8,2018
"scooter",1090,1590,12,0,8,2018
"scooter",811,1749,13,4,8,2018
"scooter",585,1681,20,1,8,2018
"scooter",315,1419,13,3,8,2018
"scooter",516,2487,22,0,8,2018
"scooter",1232,1587,11,6,8,2018
"scooter",866,2915,15,1,8,2018
"scooter",374,1015,12,4,8,2018
"scooter",459,1799,23,4,8,2018
"scooter",119,0,16,6,8,2018
"scooter",2409,3546,18,6,8,2018
"scooter",2432,2021,19,2,8,2018
"scooter",336,184,16,3,8,2018
"scooter",397,1740,12,5,8,2018
"scooter",539,367,16,4,8,2018
"scooter",2425,6153,11,6,8,2018
"scooter",1266,2860,11,0,8,2018
"scooter",903,2120,20,4,8,2018
"scooter",869,1655,15,4,8,2018
"scooter",1578,2239,11,6,8,2018
"scooter",1968,5745,20,4,8,2018
"scooter",59,156,11,5,8,2018
"scooter",429,820,18,5,8,2018
"scooter",854,3700,11,5,8,2018
"scooter",1295,2841,10,6,8,2018
"scooter",176,510,17,1,8,2018
"scooter",483,1416,16,5,8,2018
"scooter",718,2279,14,4,8,2018
"scooter",222,526,10,1,8,2018
"scooter",2154,7578,17,2,8,2018
"scooter",239,898,9,3,8,2018
"scooter",75,228,12,3,8,2018
"scooter",653,1803,15,6,8,2018
"scooter",2028,3226,20,5,8,2018
"scooter",518,1309,12,5,8,2018
"scooter",303,426,16,2,8,2018
"scooter",2383,6959,13,5,8,2018
"scooter",623,1082,12,0,8,2018
"scooter",323,1290,18,6,8,2018
"scooter",119,141,17,6,8,2018
"scooter",171,178,15,2,8,2018
"scooter",2297,4027,20,5,8,2018
"scooter",706,1418,18,0,8,2018
"scooter",1181,2871,16,5,8,2018
"scooter",359,888,15,2,8,2018
"scooter",222,0,15,5,8,2018
"scooter",652,471,16,3,8,2018
"scooter",159,395,14,5,8,2018
"scooter",10,0,19,0,8,2018
"scooter",36,58,9,3,8,2018
"scooter",143,512,16,2,8,2018
"scooter",337,716,12,3,8,2018
"scooter",215,738,16,4,8,2018
"scooter",396,762,18,2,8,2018
"scooter",290,100,13,0,8,2018
"scooter",295,1177,12,3,8,2018
"scooter",468,2188,17,5,8,2018
"scooter",331,687,13,5,8,2018
"bicycle",656,1352,12,0,8,2018
"scooter",277,713,11,0,8,2018
"scooter",1962,3902,16,6,8,2018
"scooter",34,27,21,4,8,2018
"scooter",904,0,17,3,8,2018
"scooter",90,0,17,2,8,2018
"scooter",1446,2780,12,5,8,2018
"scooter",1795,4169,16,6,8,2018
"scooter",993,3186,16,4,8,2018
"scooter",492,1510,16,5,8,2018
"scooter",186,616,6,4,8,2018
"scooter",548,0,11,2,8,2018
"scooter",921,2830,17,5,8,2018
"scooter",806,2754,1,3,8,2018
"scooter",1765,1135,14,3,8,2018
"scooter",1258,611,22,5,8,2018
"scooter",610,1198,13,0,8,2018
"scooter",333,859,19,6,8,2018
"scooter",284,596,20,6,8,2018
"scooter",923,2621,9,6,8,2018
"scooter",46,1,11,5,8,2018
"scooter",33,43,12,1,8,2018
"scooter",824,1341,12,1,8,2018
"scooter",215,0,16,4,8,2018
"scooter",897,3930,12,3,8,2018
"scooter",133,440,10,2,8,2018
"scooter",367,692,14,6,8,2018
"scooter",553,331,8,5,8,2018
"scooter",765,1972,20,1,8,2018
"scooter",542,1830,13,5,8,2018
"scooter",730,1485,12,0,8,2018
"scooter",681,2197,8,4,8,2018
"scooter",231,675,14,3,8,2018
"scooter",193,414,18,1,8,2018
"scooter",1567,1313,23,0,8,2018
"scooter",338,1230,18,3,8,2018
"scooter",2419,4371,10,5,8,2018
"scooter",584,2288,14,4,8,2018
"scooter",433,1293,19,5,8,2018
"scooter",695,1433,16,0,8,2018
"scooter",305,812,12,2,8,2018
"scooter",432,1903,17,6,8,2018
"scooter",336,1040,13,6,8,2018
"scooter",150,662,9,5,8,2018
"scooter",188,0,12,6,8,2018
"scooter",298,333,11,3,8,2018
"scooter",507,804,18,4,8,2018
"scooter",357,1704,11,4,8,2018
"scooter",119,427,13,4,8,2018
"scooter",417,577,17,0,8,2018
"scooter",209,855,10,1,8,2018
"scooter",260,1172,8,4,8,2018
"scooter",605,0,17,4,8,2018
"scooter",930,1349,13,6,8,2018
"bicycle",639,1979,19,5,8,2018
"scooter",528,634,20,1,8,2018
"scooter",349,796,18,4,8,2018
"scooter",1317,2151,14,2,8,2018
"scooter",2363,3972,14,5,8,2018
"bicycle",1112,5472,8,4,8,2018
"scooter",121,64,19,0,8,2018
"scooter",119,0,9,4,8,2018
"scooter",517,480,21,5,8,2018
"scooter",148,424,20,6,8,2018
"scooter",3047,3244,16,3,8,2018
"scooter",975,2570,16,3,8,2018
"scooter",660,1503,18,6,8,2018
"scooter",212,677,15,5,8,2018
"scooter",356,1494,20,4,8,2018
"scooter",368,805,18,6,8,2018
"scooter",301,698,13,0,8,2018
"scooter",858,2658,11,3,8,2018
"scooter",146,544,3,4,8,2018
"scooter",868,1534,23,3,8,2018
"scooter",21,0,18,2,8,2018
"bicycle",8,0,6,5,8,2018
"scooter",461,1951,12,3,8,2018
"scooter",1668,4954,16,6,8,2018
"scooter",1032,2336,13,1,8,2018
"scooter",369,2052,18,2,8,2018
"scooter",490,1764,17,5,8,2018
"scooter",824,2576,14,5,8,2018
"scooter",376,1111,13,0,8,2018
"scooter",487,1571,15,6,8,2018
"scooter",317,951,10,4,8,2018
"scooter",282,1141,11,0,8,2018
"scooter",551,681,9,4,8,2018
"scooter",304,866,13,4,8,2018
"scooter",579,1712,15,1,8,2018
"scooter",439,1970,9,0,8,2018
"scooter",325,907,19,5,8,2018
"scooter",78,57,17,2,8,2018
"scooter",1570,4734,13,5,8,2018
"scooter",166,559,17,2,8,2018
"scooter",4622,4289,17,4,8,2018
"scooter",1099,1106,20,2,8,2018
"scooter",1287,1439,17,6,8,2018
"scooter",337,617,12,4,8,2018
"scooter",491,1253,17,3,8,2018
"scooter",2114,3557,11,4,8,2018
"bicycle",630,1754,0,6,8,2018
"scooter",201,500,12,3,8,2018
"scooter",1409,755,13,3,8,2018
"scooter",311,914,18,2,8,2018
"scooter",1003,3850,14,2,8,2018
"scooter",217,940,20,3,8,2018
"scooter",789,628,17,3,8,2018
"scooter",76,43,18,1,8,2018
"scooter",451,2265,8,2,8,2018
"scooter",72,3,16,5,8,2018
"scooter",493,622,19,5,8,2018
"scooter",424,944,10,4,8,2018
"scooter",380,1636,15,4,8,2018
"scooter",861,2734,14,5,8,2018
"scooter",1204,1262,22,5,8,2018
"scooter",615,1375,15,1,8,2018
"scooter",1231,1152,10,6,8,2018
"scooter",347,1022,17,1,8,2018
"scooter",713,411,20,5,8,2018
"scooter",1186,3221,20,4,8,2018
"scooter",249,922,17,2,8,2018
"scooter",138,197,18,0,8,2018
"scooter",1310,5878,15,0,8,2018
"scooter",1114,1721,14,6,8,2018
"scooter",722,2442,16,2,8,2018
"scooter",479,2133,9,3,8,2018
"scooter",271,339,10,4,8,2018
"scooter",251,1113,12,4,8,2018
"scooter",900,2110,15,6,8,2018
"scooter",743,1788,21,1,8,2018
"scooter",504,1088,19,5,8,2018
"scooter",239,591,9,3,8,2018
"scooter",2053,1194,16,5,8,2018
"scooter",64,123,18,3,8,2018
"scooter",1403,479,19,1,8,2018
"scooter",615,1590,17,4,8,2018
"scooter",41,0,8,3,8,2018
"scooter",217,529,20,2,8,2018
"scooter",1095,1617,18,4,8,2018
"scooter",689,1464,7,3,8,2018
"scooter",145,381,18,5,8,2018
"scooter",282,755,14,5,8,2018
"scooter",671,3313,15,6,8,2018
"bicycle",922,3750,8,4,8,2018
"bicycle",359,1255,1,1,8,2018
"scooter",278,857,17,5,8,2018
"scooter",2479,5211,13,6,8,2018
"scooter",310,932,18,4,8,2018
"scooter",948,3480,16,0,8,2018
"scooter",481,2048,20,4,8,2018
"scooter",627,1129,18,0,8,2018
"scooter",5,0,20,1,8,2018
"scooter",1258,2029,11,0,8,2018
"scooter",254,0,11,2,8,2018
"scooter",1493,4048,15,6,8,2018
"scooter",290,706,6,4,8,2018
"scooter",703,1137,20,2,8,2018
"scooter",364,1155,13,6,8,2018
"scooter",579,1746,16,0,8,2018
"scooter",2964,2890,17,5,8,2018
"scooter",249,1099,18,4,8,2018
"scooter",405,1020,12,1,8,2018
"scooter",170,21,17,0,8,2018
"scooter",3435,7745,18,2,8,2018
"scooter",156,422,12,3,8,2018
"bicycle",543,1658,21,1,8,2018
"scooter",914,4017,20,0,8,2018
"scooter",797,1813,19,1,8,2018
"scooter",1106,1348,12,6,8,2018
"scooter",440,939,12,5,8,2018
"scooter",120,112,14,6,8,2018
"scooter",99,180,9,5,8,2018
"scooter",400,681,17,1,8,2018
"scooter",153,182,21,4,8,2018
"scooter",1665,4634,19,5,8,2018
"bicycle",447,1577,14,3,8,2018
"scooter",498,2093,12,5,8,2018
"scooter",455,801,13,5,8,2018
"scooter",940,1465,17,5,8,2018
"scooter",514,1715,9,5,8,2018
"scooter",2485,5976,14,0,8,2018
"scooter",517,1389,20,1,8,2018
"scooter",574,1573,19,0,8,2018
"scooter",1315,1933,11,4,8,2018
"scooter",686,2353,12,3,8,2018
"scooter",1616,0,10,1,8,2018
"scooter",124,0,16,6,8,2018
"bicycle",2820,7026,19,4,8,2018
"scooter",206,913,17,0,8,2018
"scooter",365,1079,20,2,8,2018
"scooter",1753,4336,21,6,8,2018
"scooter",287,957,15,5,8,2018
"scooter",393,553,16,3,8,2018
"scooter",49,81,14,0,8,2018
"scooter",833,2598,13,5,8,2018
"scooter",319,588,18,2,8,2018
"scooter",352,1247,12,5,8,2018
"scooter",1849,1795,17,6,8,2018
"scooter",3167,7182,12,0,8,2018
"scooter",317,1116,11,5,8,2018
"scooter",227,732,14,3,8,2018
"bicycle",3918,14500,17,5,8,2018
"scooter",312,617,20,4,8,2018
"scooter",470,1943,13,1,8,2018
"scooter",573,0,20,6,8,2018
"bicycle",359,869,15,1,8,2018
"scooter",26,4,20,4,8,2018
"scooter",396,585,12,1,8,2018
"scooter",430,851,9,1,8,2018
"scooter",821,2167,9,0,8,2018
"scooter",396,1529,15,6,8,2018
"scooter",760,2623,20,5,8,2018
"scooter",501,2091,17,1,8,2018
"scooter",4167,8039,10,1,8,2018
"scooter",964,3644,19,2,8,2018
"scooter",357,954,8,3,8,2018
"scooter",1002,0,14,1,8,2018
"scooter",505,4,14,5,8,2018
"scooter",558,1430,20,2,8,2018
"scooter",450,574,23,3,8,2018
"scooter",69,98,19,5,8,2018
"scooter",708,1588,18,4,8,2018
"scooter",26,73,13,6,8,2018
"scooter",960,2750,20,1,8,2018
"scooter",177,560,18,2,8,2018
"scooter",1558,3517,18,5,8,2018
"scooter",1426,1842,13,5,8,2018
"scooter",325,995,20,1,8,2018
"scooter",171,523,10,4,8,2018
"scooter",143,146,16,0,8,2018
"scooter",176,344,16,3,8,2018
"scooter",2290,1901,11,0,8,2018
"scooter",435,1852,14,6,8,2018
"scooter",213,64,12,3,8,2018
"scooter",89,44,17,3,8,2018
"scooter",188,455,15,2,8,2018
"scooter",57,0,22,3,8,2018
"scooter",271,268,15,6,8,2018
"scooter",682,1383,4,5,8,2018
"scooter",161,213,13,0,8,2018
"scooter",314,1522,18,3,8,2018
"scooter",759,2283,21,4,8,2018
"scooter",864,2012,17,1,8,2018
"scooter",188,290,16,5,8,2018
"scooter",242,1099,21,0,8,2018
"scooter",264,610,17,1,8,2018
"scooter",1364,3275,20,6,8,2018
"scooter",108,282,11,3,8,2018
"scooter",175,690,15,3,8,2018
"scooter",143,101,20,6,8,2018
"scooter",281,794,14,4,8,2018
"scooter",334,1228,17,5,8,2018
"scooter",402,2005,17,3,8,2018
"scooter",201,755,10,5,8,2018
"scooter",111,189,8,5,8,2018
"scooter",208,246,20,4,8,2018
"scooter",1100,2745,18,2,8,2018
"scooter",406,1604,15,5,8,2018
"scooter",1879,1199,14,2,8,2018
"scooter",361,1769,11,4,8,2018
"scooter",307,993,12,5,8,2018
"scooter",502,1491,18,1,8,2018
"scooter",225,924,14,6,8,2018
"scooter",197,317,15,4,8,2018
"scooter",477,1642,12,5,8,2018
"scooter",210,811,12,5,8,2018
"scooter",385,487,12,3,8,2018
"scooter",191,792,10,3,8,2018
"scooter",13,33,15,6,8,2018
"scooter",1951,2090,1,3,8,2018
"scooter",1021,584,16,5,8,2018
"scooter",1989,4898,10,1,8,2018
"scooter",258,674,7,1,8,2018
"scooter",232,584,16,0,8,2018
"scooter",143,286,20,0,8,2018
"scooter",831,363,11,1,8,2018
"scooter",611,1781,16,3,8,2018
"scooter",2933,6825,18,2,8,2018
"scooter",778,1193,22,4,8,2018
"scooter",984,989,20,6,8,2018
"scooter",551,827,21,5,8,2018
"scooter",399,1162,13,3,8,2018
"scooter",257,789,18,4,8,2018
"scooter",223,640,13,3,8,2018
"scooter",433,0,13,5,8,2018
"scooter",165,0,21,1,8,2018
"scooter",280,704,19,5,8,2018
"scooter",174,809,14,3,8,2018
"scooter",363,806,21,2,8,2018
"scooter",45,17,20,2,8,2018
"scooter",1000,2619,18,5,8,2018
"scooter",585,1359,21,5,8,2018
"scooter",1428,1340,12,1,8,2018
"scooter",1017,3319,19,2,8,2018
"scooter",587,1564,14,6,8,2018
"scooter",130,282,21,4,8,2018
"scooter",103,292,14,2,8,2018
"scooter",846,3416,18,5,8,2018
"scooter",558,2777,15,4,8,2018
"scooter",202,890,14,3,8,2018
"scooter",294,833,8,0,8,2018
"scooter",3244,3760,19,0,8,2018
"scooter",414,1347,20,4,8,2018
"scooter",150,534,12,5,8,2018
"scooter",1391,2471,20,3,8,2018
"scooter",3643,9451,13,0,8,2018
"scooter",848,3174,10,6,8,2018
"scooter",1237,1775,12,3,8,2018
"scooter",35,88,18,4,8,2018
"scooter",423,745,17,4,8,2018
"scooter",258,0,21,6,8,2018
"scooter",2144,3234,16,6,8,2018
"scooter",765,1935,16,3,8,2018
"scooter",910,1491,16,0,8,2018
"scooter",161,91,14,1,8,2018
"scooter",1089,0,17,6,8,2018
"scooter",327,787,7,1,8,2018
"scooter",1222,3844,16,1,8,2018
"scooter",390,301,12,1,8,2018
"scooter",1788,3620,14,4,8,2018
"scooter",242,829,16,3,8,2018
"scooter",219,554,12,4,8,2018
"scooter",127,0,17,3,8,2018
"scooter",351,1453,16,2,8,2018
"scooter",278,992,15,4,8,2018
"scooter",259,501,18,5,8,2018
"scooter",950,3279,12,6,8,2018
"bicycle",457,1963,17,4,8,2018
"scooter",421,720,20,2,8,2018
"scooter",504,0,13,6,8,2018
"scooter",135,261,20,4,8,2018
"scooter",810,1314,19,3,8,2018
"scooter",405,0,19,6,8,2018
"scooter",1250,1782,13,0,8,2018
"scooter",265,753,15,0,8,2018
"scooter",129,6,18,2,8,2018
"scooter",682,3353,16,3,8,2018
"scooter",1298,6083,22,4,8,2018
"scooter",1069,2180,13,0,8,2018
"scooter",546,1582,13,0,8,2018
"scooter",934,810,19,2,8,2018
"scooter",106,137,11,6,8,2018
"scooter",63,0,13,3,8,2018
"scooter",828,1980,13,6,8,2018
"scooter",249,1148,14,3,8,2018
"scooter",541,1464,15,4,8,2018
"scooter",378,1029,7,1,8,2018
"scooter",322,894,18,1,8,2018
"scooter",1430,1571,12,2,8,2018
"scooter",1232,3230,17,2,8,2018
"scooter",4351,5286,10,0,8,2018
"scooter",518,1282,19,5,8,2018
"scooter",254,748,19,4,8,2018
"bicycle",597,1979,11,6,8,2018
"scooter",754,1937,19,3,8,2018
"scooter",971,727,8,4,8,2018
"scooter",352,841,11,5,8,2018
"scooter",563,2185,16,3,8,2018
"scooter",353,1016,16,6,8,2018
"scooter",477,1710,14,4,8,2018
"bicycle",60,1389,11,3,8,2018
"scooter",270,346,19,5,8,2018
"scooter",722,1162,16,5,8,2018
"scooter",1938,4449,13,1,8,2018
"scooter",304,584,13,1,8,2018
"scooter",1729,1646,16,6,8,2018
"scooter",290,1258,12,2,8,2018
"scooter",1895,3534,20,1,8,2018
"scooter",350,1215,17,6,8,2018
"scooter",427,748,19,6,8,2018
"scooter",36,17,10,6,8,2018
"scooter",25,79,17,1,8,2018
"bicycle",4010,13937,13,6,8,2018
"scooter",886,3208,21,3,8,2018
"scooter",2391,2014,13,1,8,2018
"scooter",2555,2678,18,4,8,2018
"scooter",470,1337,17,4,8,2018
"scooter",478,1022,14,6,8,2018
"scooter",2750,4065,10,1,8,2018
"scooter",452,1150,12,0,8,2018
"scooter",564,1106,21,1,8,2018
"scooter",533,0,11,4,8,2018
"scooter",198,448,11,3,8,2018
"scooter",742,1330,14,5,8,2018
"scooter",488,820,12,6,8,2018
"scooter",619,1028,19,0,8,2018
"scooter",444,0,14,2,8,2018
"scooter",696,933,15,6,8,2018
"scooter",344,769,10,6,8,2018
"bicycle",565,2044,15,0,8,2018
"scooter",696,2135,18,3,8,2018
"scooter",384,1304,12,5,8,2018
"scooter",1113,1363,15,0,8,2018
"scooter",359,1011,14,5,8,2018
"scooter",318,1097,15,4,8,2018
"scooter",2254,6576,19,0,8,2018
"scooter",135,164,11,0,8,2018
"scooter",180,165,10,5,8,2018
"scooter",145,244,17,2,8,2018
"scooter",775,2101,17,2,8,2018
"scooter",446,1239,21,0,8,2018
"scooter",30,5,15,6,8,2018
"scooter",527,2238,14,5,8,2018
"scooter",970,322,12,4,8,2018
"scooter",156,531,8,5,8,2018
"bicycle",882,3453,1,0,8,2018
"scooter",359,1033,12,1,8,2018
"scooter",421,1566,11,5,8,2018
"scooter",649,2732,17,5,8,2018
"scooter",219,749,7,4,8,2018
"scooter",1193,1112,13,1,8,2018
"scooter",229,946,11,6,8,2018
"scooter",78,0,20,4,8,2018
"scooter",377,1372,13,4,8,2018
"scooter",732,1334,20,6,8,2018
"scooter",230,163,21,6,8,2018
"scooter",286,453,8,4,8,2018
"scooter",364,867,13,0,8,2018
"scooter",434,616,19,3,8,2018
"scooter",616,2288,23,6,8,2018
"scooter",592,2376,9,4,8,2018
"scooter",366,764,10,3,8,2018
"scooter",854,1878,18,2,8,2018
"scooter",512,1861,11,0,8,2018
"scooter",619,1020,14,5,8,2018
"scooter",3123,3218,20,4,8,2018
"scooter",644,1248,8,1,8,2018
"scooter",281,743,11,3,8,2018
"scooter",196,856,16,5,8,2018
"scooter",748,960,22,3,8,2018
"scooter",372,701,19,5,8,2018
"scooter",304,0,11,0,8,2018
"scooter",755,1348,2,6,8,2018
"scooter",343,1208,10,5,8,2018
"scooter",19,0,17,3,8,2018
"scooter",538,1390,22,0,8,2018
"scooter",916,2607,13,3,8,2018
"scooter",541,1170,17,3,8,2018
"scooter",670,2739,10,0,8,2018
"bicycle",737,2253,22,5,8,2018
"scooter",540,750,19,3,8,2018
"scooter",690,1691,19,0,8,2018
"scooter",869,2028,18,6,8,2018
"scooter",1452,1301,13,6,8,2018
"scooter",76,36,19,6,8,2018
"scooter",1156,4110,20,0,8,2018
"scooter",281,431,21,5,8,2018
