"ID","Device ID","Vehicle Type","Trip Duration","Trip Distance","Start Time","End Time","Modified Date","Month","Hour","Day of Week","Council District (Start)","Council District (End)","Year"
"60772cfc-c19d-44e2-ac69-c3669cfbffa9","4a06680a-49e9-4242-8d6e-344030739eaf","scooter",645,785,"02/02/2019 12:15:00 PM","02/02/2019 12:30:00 PM","02/02/2019 06:47:15 PM",2,12,6,9,9,2019
"b1b68439-12b9-477c-9b62-db32069c8453","4db0100b-fe47-4664-88f1-7609a1be26fe","scooter",92,225,"02/01/2019 07:15:00 AM","02/01/2019 07:15:00 AM","02/01/2019 08:56:20 PM",2,7,5,9,9,2019
"70c09ab2-893b-4ce7-b3ca-4783725ce441","4e5474d3-07dc-4ea1-a7c8-58c87e2f9717","scooter",622,1110,"02/05/2019 06:15:00 PM","02/05/2019 06:30:00 PM","03/12/2019 04:03:57 PM",2,18,2,9,9,2019
"66921dd7-2c2f-4ba0-920e-b56ee517809c","9d95f39a-a8fa-41e1-b431-a64977b3c18f","scooter",505,664,"02/17/2019 02:15:00 AM","02/17/2019 02:15:00 AM","02/17/2019 08:32:11 AM",2,2,0,9,1,2019
"15dd2caa-5b3c-4c86-8af6-9e05a52fd1a8","015b324b-08ab-4262-9559-95cda153334f","scooter",31,0,"02/04/2019 01:00:00 PM","02/04/2019 01:00:00 PM","02/04/2019 07:17:17 PM",2,13,1,9,9,2019
"ae954341-293b-4e9b-b263-5d1edd09ab48","e651e4db-a4e0-4ce1-9d63-2a7bf2f320c5","scooter",540,1146,"02/28/2019 06:00:00 PM","02/28/2019 06:00:00 PM","03/01/2019 12:17:12 AM",2,18,4,9,9,2019
"08b0430f-b960-4c25-945e-cb815ac1cefd","c00f0df3-fb42-41ab-adfd-ab6620b1a66a","scooter",483,1160,"02/15/2019 09:15:00 PM","02/15/2019 09:15:00 PM","02/16/2019 03:32:15 AM",2,21,5,9,9,2019
"4ca743ad-14c7-4c0d-8d3f-fde939dde488","e1897c6f-ed74-4214-8f75-09d69723ce53","scooter",144,625,"02/14/2019 08:15:00 AM","02/14/2019 08:15:00 AM","02/14/2019 02:32:14 PM",2,8,4,3,3,2019
"93510733-4b8f-4340-b80e-4c555ff6b753","e4175e26-f1b5-4231-b3c8-ebf8394e67f7","scooter",795,2343,"02/11/2019 05:30:00 PM","02/11/2019 05:30:00 PM","02/11/2019 11:47:13 PM",2,17,1,9,9,2019
"701d7b18-91fd-4f6a-bbc8-68cf8d0c58ee","8e05c87a-054c-4e41-b3ee-46fd65dd4ef5","scooter",610,1909,"02/04/2019 11:15:00 AM","02/04/2019 11:15:00 AM","02/04/2019 05:47:16 PM",2,11,1,9,9,2019
"477b0cbf-2186-44f2-8cbd-fb9642f01b56","2ed4b4ab-d115-4957-93a5-85921b9b6228","scooter",1069,3186,"02/22/2019 06:30:00 PM","02/22/2019 06:45:00 PM","02/23/2019 01:02:13 AM",2,18,5,9,9,2019
"ae89dd80-80af-441c-8289-1b8653f514af","c42e3cba-75d5-4fbb-8aba-b388be984558","scooter",208,373,"02/14/2019 03:30:00 PM","02/14/2019 03:30:00 PM","02/14/2019 09:47:18 PM",2,15,4,9,9,2019
